date,year,side,entry,candle,d30_pts,d30_close_pts,prot_pts,mae_wick_pts,mae_wick_min,mae_close_pts,mfe_wick_pts,mfe_wick_min,gap_born_min,gap_far_below_entry_pts,c_min,dep2_min,dep2_pts,dep4_min,dep4_pts,dep6_min,dep6_pts,dep8_min,dep8_pts,dep12_min,dep12_pts
2024-05-09,2024,-1,18186.0000,5.2500,22.2500,22.5000,22.2500,-4.7500,2,6.2500,77.2500,17,5.0000,-13.7500,,,22.2500,,22.2500,,22.2500,,22.2500,,22.2500
2024-05-10,2024,1,18286.7500,3.7500,10.5000,9.7500,10.5000,-2.7500,29,6.7500,61.2500,17,1.0000,2.7500,,,10.5000,,10.5000,,10.5000,,10.5000,,10.5000
2024-05-13,2024,1,18321.2500,4.7500,-34.2500,-34.5000,-63.2500,-69.0000,15,-63.0000,0.2500,1,19.0000,53.2500,24.0000,1.0000,-11.0000,2.0000,-29.2500,2.0000,-29.2500,8.0000,-44.7500,14.0000,-62.0000
2024-05-14,2024,1,18288.7500,6.0000,8.2500,8.2500,0.7500,-23.2500,1,-20.7500,38.0000,14,9.0000,-10.5000,27.0000,1.0000,-20.7500,,8.2500,,8.2500,,8.2500,,8.2500
2024-05-15,2024,1,18519.0000,6.2500,-22.2500,-22.7500,-22.2500,-72.2500,19,-59.2500,13.0000,4,28.0000,41.2500,,5.0000,-21.5000,14.0000,-27.5000,17.0000,-43.2500,18.0000,-59.2500,,-22.2500
2024-05-16,2024,-1,18679.2500,4.0000,-29.0000,-29.0000,-29.0000,-37.2500,27,-33.0000,6.5000,4,,,,5.0000,-12.2500,9.0000,-16.7500,17.0000,-25.5000,23.0000,-33.2500,,-29.0000
2024-05-17,2024,-1,18655.2500,3.7500,6.5000,7.0000,-6.7500,-12.2500,6,-6.7500,34.7500,26,2.0000,-4.0000,5.0000,,6.5000,,6.5000,,6.5000,,6.5000,,6.5000
2024-05-20,2024,1,18665.7500,3.5000,78.0000,77.7500,78.0000,0.0000,1,12.0000,88.2500,28,1.0000,12.7500,,,78.0000,,78.0000,,78.0000,,78.0000,,78.0000
2024-05-21,2024,-1,18697.0000,7.5000,-21.7500,-21.7500,-15.7500,-22.7500,22,-21.7500,16.2500,14,14.0000,6.7500,20.0000,4.0000,-15.2500,,-21.7500,,-21.7500,,-21.7500,,-21.7500
2024-05-22,2024,1,18821.5000,3.7500,-2.5000,-2.5000,-2.5000,-32.7500,9,-25.5000,11.2500,28,12.0000,17.5000,,3.0000,-8.0000,8.0000,-20.2500,10.0000,-25.2500,,-2.5000,,-2.5000
2024-05-23,2024,-1,18945.2500,4.2500,84.5000,84.7500,84.5000,-10.2500,4,-6.0000,107.2500,25,9.0000,-4.0000,,,84.5000,,84.5000,,84.5000,,84.5000,,84.5000
2024-05-24,2024,-1,18750.2500,5.3750,-27.2500,-27.2500,-19.2500,-47.7500,29,-42.0000,17.7500,22,6.0000,13.5000,11.0000,2.0000,-22.7500,2.0000,-22.7500,28.0000,-42.2500,,-27.2500,,-27.2500
2024-05-28,2024,1,18920.0000,4.8750,-50.0000,-50.2500,-20.7500,-81.0000,15,-76.7500,0.5000,2,8.0000,17.5000,10.0000,1.0000,-11.5000,4.0000,-26.2500,12.0000,-47.7500,12.0000,-47.7500,13.0000,-63.0000
2024-05-29,2024,1,18796.7500,5.2500,29.0000,29.0000,0.2500,-17.5000,12,-10.5000,52.5000,23,6.0000,-4.2500,9.0000,,29.0000,,29.0000,,29.0000,,29.0000,,29.0000
2024-05-30,2024,-1,18758.0000,5.8750,25.2500,25.0000,14.2500,-11.5000,1,5.7500,61.0000,5,3.0000,-16.0000,10.0000,,25.2500,,25.2500,,25.2500,,25.2500,,25.2500
2024-05-31,2024,-1,18599.2500,7.5000,86.5000,86.5000,-5.2500,-32.2500,12,-27.7500,95.7500,29,2.0000,0.2500,4.0000,7.0000,-15.7500,,86.5000,,86.5000,,86.5000,,86.5000
2024-06-03,2024,1,18713.7500,4.8750,-27.5000,-28.0000,15.5000,-61.5000,24,-37.0000,41.7500,14,10.0000,-18.2500,12.0000,19.0000,-24.7500,19.0000,-24.7500,20.0000,-34.2500,,-27.5000,,-27.5000
2024-06-04,2024,1,18629.5000,6.1250,15.2500,15.0000,-35.5000,-50.0000,25,-45.2500,34.5000,29,5.0000,31.0000,24.0000,1.0000,-15.7500,2.0000,-34.7500,25.0000,-45.0000,,15.2500,,15.2500
2024-06-05,2024,1,18840.7500,4.3750,2.5000,2.5000,-20.7500,-40.7500,28,-22.7500,21.5000,30,6.0000,17.5000,7.0000,1.0000,-13.2500,3.0000,-23.0000,,2.5000,,2.5000,,2.5000
2024-06-06,2024,1,19110.5000,6.7500,-46.0000,-46.2500,-46.0000,-78.2500,27,-76.7500,5.2500,8,30.0000,63.0000,,13.0000,-24.2500,14.0000,-37.5000,16.0000,-41.7500,24.0000,-55.2500,,-46.0000
2024-06-07,2024,-1,19011.5000,10.2500,-26.2500,-26.0000,-26.2500,-53.5000,22,-46.7500,19.0000,2,24.0000,41.2500,,17.0000,-26.2500,19.0000,-46.7500,,-26.2500,,-26.2500,,-26.2500
2024-06-10,2024,1,19006.0000,5.0000,-4.2500,-4.2500,-7.2500,-21.7500,22,-17.0000,17.7500,4,3.0000,-0.7500,12.0000,14.0000,-16.0000,,-4.2500,,-4.2500,,-4.2500,,-4.2500
2024-06-11,2024,1,19060.7500,4.3750,-16.7500,-17.0000,-2.7500,-66.2500,22,-64.7500,26.7500,3,2.0000,0.2500,7.0000,14.0000,-12.7500,15.0000,-47.2500,15.0000,-47.2500,15.0000,-47.2500,22.0000,-65.2500
2024-06-12,2024,1,19418.2500,5.3750,77.7500,78.0000,77.7500,-3.5000,4,4.2500,86.5000,19,1.0000,11.2500,,,77.7500,,77.7500,,77.7500,,77.7500,,77.7500
2024-06-13,2024,1,19641.5000,6.8750,3.5000,4.0000,-2.7500,-26.7500,26,-18.7500,22.0000,8,6.0000,0.7500,10.0000,3.0000,-19.0000,,3.5000,,3.5000,,3.5000,,3.5000
2024-06-14,2024,-1,19560.7500,5.3750,-59.7500,-59.7500,-59.7500,-85.5000,27,-78.0000,3.5000,1,29.0000,67.2500,,1.0000,-12.2500,2.0000,-22.5000,6.0000,-32.0000,13.0000,-47.7500,19.0000,-65.7500
2024-06-17,2024,-1,19954.5000,4.0000,8.0000,8.0000,8.0000,-4.5000,7,0.0000,50.5000,17,1.0000,5.2500,,,8.0000,,8.0000,,8.0000,,8.0000,,8.0000
2024-06-18,2024,1,20211.5000,5.2500,-33.5000,-33.7500,-33.5000,-47.2500,20,-42.2500,7.5000,5,23.0000,33.5000,30.0000,6.0000,-12.5000,7.0000,-23.0000,17.0000,-36.2500,20.0000,-42.0000,,-33.5000
2024-06-20,2024,-1,20221.5000,5.6250,-7.2500,-7.2500,-7.2500,-41.7500,15,-39.0000,23.0000,2,19.0000,27.5000,,7.0000,-12.0000,10.0000,-25.2500,12.0000,-38.7500,,-7.2500,,-7.2500
2024-06-21,2024,1,20020.2500,8.0000,-52.7500,-52.7500,-52.7500,-106.0000,20,-103.5000,7.7500,3,26.0000,87.5000,,1.0000,-24.2500,6.0000,-33.2500,13.0000,-48.0000,18.0000,-78.5000,20.0000,-103.5000
2024-06-24,2024,1,19935.5000,7.7500,33.5000,33.7500,-19.7500,-68.7500,17,-65.5000,54.2500,30,1.0000,9.5000,8.0000,8.0000,-19.7500,10.0000,-38.2500,16.0000,-51.7500,17.0000,-65.2500,,33.5000
2024-06-25,2024,-1,19826.2500,5.2500,-31.7500,-31.7500,11.2500,-39.2500,29,-31.7500,34.0000,6,6.0000,-18.0000,8.0000,11.0000,-11.2500,28.0000,-23.0000,30.0000,-31.7500,,-31.7500,,-31.7500
2024-06-26,2024,1,19948.2500,8.8750,28.5000,27.5000,28.5000,-29.0000,2,-26.7500,51.5000,20,12.0000,8.2500,,2.0000,-26.2500,,28.5000,,28.5000,,28.5000,,28.5000
2024-06-27,2024,1,20026.0000,5.3750,50.7500,50.5000,-2.5000,-16.2500,20,-2.5000,75.5000,7,2.0000,0.2500,20.0000,,50.7500,,50.7500,,50.7500,,50.7500,,50.7500
2024-06-28,2024,-1,20053.2500,8.8750,-150.7500,-150.5000,-34.5000,-153.0000,30,-150.5000,12.7500,2,9.0000,31.7500,10.0000,4.0000,-25.7500,11.0000,-43.2500,13.0000,-57.7500,17.0000,-72.5000,28.0000,-115.2500
2024-07-01,2024,-1,19946.7500,7.5000,32.2500,31.7500,-22.5000,-27.7500,6,-22.5000,105.5000,18,1.0000,14.2500,6.0000,6.0000,-22.5000,,32.2500,,32.2500,,32.2500,,32.2500
2024-07-02,2024,1,20019.2500,7.2500,38.7500,38.5000,-12.0000,-16.7500,4,-11.7500,78.7500,14,1.0000,9.5000,4.0000,,38.7500,,38.7500,,38.7500,,38.7500,,38.7500
2024-07-03,2024,1,20262.2500,5.0000,4.2500,4.2500,4.2500,-28.0000,4,-20.5000,37.7500,28,,,,3.0000,-20.2500,3.0000,-20.2500,,4.2500,,4.2500,,4.2500
2024-07-05,2024,1,20462.7500,6.2500,77.2500,77.7500,-17.0000,-34.5000,14,-28.2500,81.5000,30,5.0000,0.0000,13.0000,13.0000,-17.0000,14.0000,-28.5000,,77.2500,,77.2500,,77.2500
2024-07-08,2024,1,20639.5000,3.1250,-26.5000,-26.2500,-14.7500,-42.7500,29,-34.0000,14.0000,19,1.0000,7.0000,2.0000,2.0000,-14.7500,2.0000,-14.7500,3.0000,-32.5000,3.0000,-32.5000,,-26.5000
2024-07-09,2024,1,20746.7500,3.2500,4.5000,4.2500,-20.7500,-27.5000,8,-21.0000,17.7500,3,1.0000,13.0000,6.0000,6.0000,-20.7500,6.0000,-20.7500,6.0000,-20.7500,,4.5000,,4.5000
2024-07-10,2024,-1,20748.5000,3.0000,-16.7500,-16.7500,-16.7500,-29.2500,17,-25.7500,27.0000,6,,,,12.0000,-6.0000,13.0000,-13.2500,17.0000,-25.7500,17.0000,-25.7500,,-16.7500
2024-07-11,2024,-1,20870.0000,8.7500,3.5000,3.5000,-21.5000,-27.5000,14,-21.2500,47.5000,22,8.0000,8.0000,12.0000,2.0000,-20.2500,,3.5000,,3.5000,,3.5000,,3.5000
2024-07-12,2024,-1,20440.5000,7.5000,-121.2500,-121.0000,-34.7500,-131.7500,29,-129.0000,15.2500,3,13.0000,20.5000,14.0000,7.0000,-16.2500,9.0000,-33.0000,17.0000,-55.0000,19.0000,-66.5000,25.0000,-96.2500
2024-07-15,2024,-1,20610.7500,5.5000,-31.7500,-31.2500,-31.7500,-55.5000,9,-53.0000,29.0000,15,12.0000,43.2500,,1.0000,-24.0000,1.0000,-24.0000,8.0000,-41.7500,9.0000,-52.2500,,-31.7500
2024-07-16,2024,1,20645.5000,5.5000,-102.0000,-102.0000,4.0000,-103.2500,30,-102.0000,39.0000,7,7.0000,-12.0000,11.0000,12.0000,-13.7500,16.0000,-25.0000,17.0000,-42.7500,24.0000,-46.7500,25.0000,-66.7500
2024-07-17,2024,-1,20248.7500,7.1250,86.5000,86.7500,86.5000,-32.7500,4,-27.7500,89.7500,30,6.0000,2.2500,,3.0000,-27.2500,,86.5000,,86.5000,,86.5000,,86.5000
2024-07-18,2024,-1,20109.5000,5.3750,60.0000,59.7500,60.0000,-10.7500,1,-5.0000,89.7500,22,9.0000,-17.0000,,,60.0000,,60.0000,,60.0000,,60.0000,,60.0000
2024-07-22,2024,-1,19898.0000,6.8750,-36.7500,-36.7500,-114.5000,-128.7500,18,-123.0000,15.2500,2,20.0000,113.2500,22.0000,4.0000,-36.0000,4.0000,-36.0000,5.0000,-46.7500,6.0000,-76.5000,14.0000,-99.5000
2024-07-23,2024,-1,19941.2500,6.8750,-31.0000,-30.2500,-75.5000,-94.7500,12,-90.2500,2.0000,1,15.0000,68.0000,16.0000,1.0000,-21.7500,2.0000,-35.7500,5.0000,-47.7500,7.0000,-59.5000,12.0000,-90.5000
2024-07-24,2024,-1,19629.0000,7.2500,134.2500,133.2500,134.2500,-4.0000,1,15.5000,144.2500,30,2.0000,-0.7500,,,134.2500,,134.2500,,134.2500,,134.2500,,134.2500
2024-07-25,2024,-1,19170.2500,10.2500,180.5000,180.7500,-23.7500,-35.7500,10,-24.0000,189.0000,30,1.0000,20.2500,10.0000,10.0000,-23.7500,,180.5000,,180.5000,,180.5000,,180.5000
2024-07-26,2024,-1,19147.0000,7.0000,2.0000,1.2500,21.7500,-26.7500,29,-17.0000,86.5000,17,2.0000,-22.7500,5.0000,28.0000,-17.5000,,2.0000,,2.0000,,2.0000,,2.0000
2024-07-29,2024,-1,19262.5000,6.2500,-94.2500,-94.7500,-94.2500,-114.7500,29,-113.2500,12.0000,4,,,,4.0000,-15.2500,5.0000,-29.0000,7.0000,-50.0000,11.0000,-55.2500,12.0000,-79.5000
2024-07-30,2024,1,19291.0000,4.6250,-116.2500,-116.0000,-3.0000,-126.7500,30,-116.0000,28.7500,10,9.0000,-1.7500,10.0000,1.0000,-10.0000,12.0000,-30.7500,12.0000,-30.7500,13.0000,-54.7500,19.0000,-57.5000
2024-07-31,2024,-1,19336.2500,6.2500,-78.7500,-79.0000,-61.7500,-91.2500,30,-85.0000,25.5000,2,11.0000,60.2500,23.0000,6.0000,-21.2500,7.0000,-25.5000,8.0000,-61.7500,8.0000,-61.7500,29.0000,-84.2500
2024-08-01,2024,-1,19542.5000,10.3750,-120.0000,-119.5000,-108.0000,-139.5000,25,-125.2500,37.5000,4,19.0000,107.2500,23.0000,7.0000,-20.7500,9.0000,-44.5000,10.0000,-65.5000,11.0000,-84.5000,24.0000,-125.2500
2024-08-02,2024,1,18612.5000,18.8750,-25.7500,-25.5000,-25.7500,-70.5000,2,-69.7500,148.5000,9,5.0000,54.5000,,1.0000,-49.2500,,-25.7500,,-25.7500,,-25.7500,,-25.7500
2024-08-05,2024,-1,17603.0000,39.2500,-468.7500,-466.0000,-468.7500,-509.5000,30,-500.5000,0.0000,1,,,,4.0000,-151.2500,5.0000,-177.2500,7.0000,-256.2500,17.0000,-317.5000,29.0000,-498.2500
2024-08-06,2024,1,18160.2500,18.0000,17.7500,18.2500,-49.2500,-194.2500,13,-184.0000,23.5000,30,1.0000,34.2500,2.0000,2.0000,-49.2500,4.0000,-98.5000,5.0000,-113.7500,10.0000,-183.5000,,17.7500
2024-08-07,2024,1,18479.2500,9.5000,64.7500,64.5000,64.7500,-23.0000,1,-3.2500,79.2500,18,28.0000,-22.2500,,,64.7500,,64.7500,,64.7500,,64.7500,,64.7500
2024-08-08,2024,-1,18190.7500,17.7500,-69.5000,-70.0000,-18.0000,-75.2500,30,-70.0000,126.5000,19,6.0000,4.7500,27.0000,30.0000,-69.5000,,-69.5000,,-69.5000,,-69.5000,,-69.5000
2024-08-09,2024,1,18495.2500,11.2500,-41.0000,-40.5000,-41.0000,-90.7500,28,-80.7500,33.5000,7,,,,3.0000,-28.5000,14.0000,-57.5000,28.0000,-81.2500,,-41.0000,,-41.0000
2024-08-12,2024,1,18653.2500,7.3750,-87.0000,-87.7500,-115.7500,-129.7500,26,-114.7500,19.2500,3,19.0000,101.2500,25.0000,6.0000,-14.7500,7.0000,-29.0000,9.0000,-46.7500,10.0000,-62.7500,12.0000,-90.0000
2024-08-13,2024,1,18854.0000,8.3750,50.0000,48.7500,50.0000,-28.0000,10,-16.0000,63.7500,29,12.0000,3.5000,,,50.0000,,50.0000,,50.0000,,50.0000,,50.0000
2024-08-14,2024,-1,19141.5000,8.0000,98.2500,99.0000,98.2500,-6.5000,1,13.0000,130.5000,27,1.0000,11.5000,,,98.2500,,98.2500,,98.2500,,98.2500,,98.2500
2024-08-15,2024,-1,19339.2500,10.5000,-134.2500,-135.0000,-35.7500,-143.5000,30,-136.2500,0.7500,1,9.0000,35.2500,12.0000,2.0000,-25.5000,7.0000,-47.5000,17.0000,-70.2500,22.0000,-86.7500,29.0000,-136.5000
2024-08-16,2024,1,19503.5000,8.2500,30.7500,30.7500,-2.0000,-29.5000,14,-22.5000,40.2500,30,19.0000,-1.0000,23.0000,13.0000,-23.5000,,30.7500,,30.7500,,30.7500,,30.7500
2024-08-19,2024,-1,19597.2500,5.1250,27.2500,27.2500,11.5000,-27.0000,17,-25.5000,52.7500,6,5.0000,-16.2500,8.0000,10.0000,-12.2500,16.0000,-25.7500,,27.2500,,27.2500,,27.2500
2024-08-20,2024,1,19842.5000,6.5000,47.0000,47.5000,8.0000,-0.7500,1,5.7500,82.5000,26,3.0000,-10.2500,7.0000,,47.0000,,47.0000,,47.0000,,47.0000,,47.0000
2024-08-21,2024,-1,19837.2500,5.2500,-52.7500,-52.2500,-52.7500,-71.2500,28,-59.2500,24.2500,3,,,,7.0000,-11.0000,13.0000,-23.7500,14.0000,-32.7500,28.0000,-59.0000,,-52.7500
2024-08-22,2024,-1,19992.0000,5.7500,31.7500,32.2500,-12.2500,-18.5000,2,-12.0000,47.7500,19,12.0000,2.5000,24.0000,24.0000,-12.2500,,31.7500,,31.7500,,31.7500,,31.7500
2024-08-23,2024,-1,19720.5000,5.1250,-144.2500,-144.2500,-34.2500,-148.0000,30,-144.2500,14.0000,2,26.0000,28.0000,27.0000,7.0000,-13.7500,16.0000,-32.5000,16.0000,-32.5000,28.0000,-98.2500,28.0000,-98.2500
2024-08-26,2024,1,19778.7500,6.3750,-67.0000,-67.7500,-11.5000,-84.5000,29,-71.2500,22.7500,2,1.0000,9.7500,9.0000,10.0000,-18.5000,11.0000,-28.5000,13.0000,-37.7500,22.0000,-61.2500,,-67.0000
2024-08-27,2024,1,19512.2500,12.0000,40.7500,42.0000,40.7500,-70.7500,13,-62.0000,58.5000,23,17.0000,35.0000,,6.0000,-33.7500,8.0000,-57.0000,,40.7500,,40.7500,,40.7500
2024-08-28,2024,1,19641.2500,8.1250,-92.2500,-92.7500,-92.2500,-117.2500,28,-103.5000,10.2500,2,,,,3.0000,-21.5000,4.0000,-36.0000,7.0000,-55.0000,13.0000,-65.7500,21.0000,-103.5000
2024-08-29,2024,1,19545.7500,8.0000,87.7500,88.5000,87.7500,-12.7500,10,-8.7500,139.2500,28,1.0000,11.5000,,,87.7500,,87.7500,,87.7500,,87.7500,,87.7500
2024-08-30,2024,-1,19537.2500,7.7500,-89.0000,-89.2500,-49.5000,-91.5000,30,-89.2500,23.2500,5,16.0000,40.7500,19.0000,9.0000,-27.2500,13.0000,-44.0000,19.0000,-49.5000,28.0000,-76.2500,,-89.0000
